Date,Ticker,Close,Daily_%_Change,7d_SMA
2025-05-18,BTC-USD,106446.0078125,3.154266519659865,104818.546875
2025-05-19,BTC-USD,105606.1796875,-0.7889709931436006,105081.09114583333
2025-05-20,BTC-USD,106791.0859375,1.1220046530480143,105508.58984375
2025-05-21,BTC-USD,109678.078125,2.7034018449719976,106342.4875
2025-05-22,BTC-USD,111673.28125,1.8191448638679386,107230.953125
2025-05-23,BTC-USD,107287.796875,-3.9270668202023518,107239.07366071429
2025-05-24,BTC-USD,107791.15625,0.4691674073487251,107896.2265625
2025-05-25,BTC-USD,109035.390625,1.1543009819045436,108266.13839285714
2025-05-26,BTC-USD,109440.3671875,0.3714175371671846,108813.87946428571
2025-05-27,BTC-USD,108994.640625,-0.4072780217708405,109128.67299107143
2025-05-28,BTC-USD,107802.328125,-1.0939184653144474,108860.70870535714
2025-05-29,BTC-USD,105641.7578125,-2.004196337944353,107999.0625
2025-05-30,BTC-USD,103998.5703125,-1.5554336978341854,107529.17299107143
2025-05-31,BTC-USD,104638.09375,0.6149348357177731,107078.73549107143
2025-05-18,ETH-USD,2498.233642578125,0.9079756900171487,2486.9940185546875
2025-05-19,ETH-USD,2529.166748046875,1.238199059589462,2501.0515950520835
2025-05-20,ETH-USD,2524.173095703125,-0.1974425904344268,2506.8319702148438
2025-05-21,ETH-USD,2552.34716796875,1.1161703733228778,2515.935009765625
2025-05-22,ETH-USD,2664.156982421875,4.380666386466037,2540.638671875
2025-05-23,ETH-USD,2526.44189453125,-5.169180675135509,2538.6105608258927
2025-05-24,ETH-USD,2530.646240234375,0.1664137106111907,2546.4522530691966
2025-05-25,ETH-USD,2551.763916015625,0.8344775909608915,2554.099434988839
2025-05-26,ETH-USD,2564.138427734375,0.4849395212889407,2559.095389229911
2025-05-27,ETH-USD,2663.06982421875,3.858270497969518,2578.9377790178573
2025-05-28,ETH-USD,2682.212890625,0.7188345657390238,2597.4900251116073
2025-05-29,ETH-USD,2632.65478515625,-1.8476574190649742,2592.9897112165177
2025-05-30,ETH-USD,2529.943603515625,-3.9014299261621144,2593.4899553571427
2025-05-31,ETH-USD,2529.08740234375,-0.033842697943353706,2593.267264229911
2025-05-18,USDT-USD,1.0004240274429321,0.016100940862240343,1.0003435015678406
2025-05-19,USDT-USD,1.0003060102462769,-0.011796717533552048,1.0003310044606526
2025-05-20,USDT-USD,1.0002830028533936,-0.002300035453917104,1.000319004058838
2025-05-21,USDT-USD,1.0003349781036377,0.0051960545261575675,1.000322198867798
2025-05-22,USDT-USD,0.9995790123939514,-0.0755712562525157,1.0001983344554901
2025-05-23,USDT-USD,1.0000449419021606,0.04661257413691722,1.000176421233586
2025-05-24,USDT-USD,1.0003230571746826,0.027810277405437844,1.0001850043024336
2025-05-25,USDT-USD,1.0003199577331543,-0.00030984405549050464,1.0001701372010368
2025-05-26,USDT-USD,1.0003249645233154,0.0005005188712381425,1.0001728449548994
2025-05-27,USDT-USD,1.000349998474121,0.0025025818302548686,1.0001824157578605
2025-05-28,USDT-USD,1.0001959800720215,-0.015396451475435668,1.000162558896201
2025-05-29,USDT-USD,0.9997829794883728,-0.041291965962408916,1.0001916970525468
2025-05-30,USDT-USD,1.0001389980316162,0.035609582334128476,1.000205133642469
2025-05-31,USDT-USD,1.000372052192688,0.02330217715043048,1.0002121329307556
2025-05-18,XRP-USD,2.434170961380005,3.3897496667820493,2.394267439842224
2025-05-19,XRP-USD,2.3813788890838623,-2.168790653316033,2.3899712562561035
2025-05-20,XRP-USD,2.356755018234253,-1.0340173486245385,2.381667196750641
2025-05-21,XRP-USD,2.398926019668579,1.7893672065211863,2.3851189613342285
2025-05-22,XRP-USD,2.429795026779175,1.2867844551063046,2.3925649722417197
2025-05-23,XRP-USD,2.294321060180664,-5.575530656101835,2.378530127661569
2025-05-24,XRP-USD,2.3328700065612793,1.6801897105708452,2.3754595688411166
2025-05-25,XRP-USD,2.342974901199341,0.43315292363659275,2.3624315602438792
2025-05-26,XRP-USD,2.3106610774993896,-1.3791792512762302,2.3523290157318115
2025-05-27,XRP-USD,2.318671941757202,0.34669144409884556,2.34688857623509
2025-05-28,XRP-USD,2.2742528915405273,-1.9157108608909956,2.329078129359654
2025-05-29,XRP-USD,2.244246006011963,-1.3194172750172206,2.3025711263929094
2025-05-30,XRP-USD,2.138633966445923,-4.705902975124965,2.280330113002232
2025-05-31,XRP-USD,2.1750600337982178,1.703239915001875,2.257785831178938
2025-05-18,BNB-USD,652.164306640625,1.9613882931234672,645.8916015625
2025-05-19,BNB-USD,649.8529052734375,-0.354420096845498,647.2120361328125
2025-05-20,BNB-USD,650.330810546875,0.07354053041224162,647.9917297363281
2025-05-21,BNB-USD,673.1486206054688,3.5086466285375373,653.0231079101562
2025-05-22,BNB-USD,686.2356567382812,1.9441525589165343,658.5585327148438
2025-05-23,BNB-USD,656.231689453125,-4.372254194392477,658.2261265345982
2025-05-24,BNB-USD,668.3065185546875,1.840025298324921,662.3243582589286
2025-05-25,BNB-USD,669.9168701171875,0.24096002624403035,664.8604387555804
2025-05-26,BNB-USD,674.3926391601562,0.6681081254433563,668.3661150251116
2025-05-27,BNB-USD,687.1594848632812,1.893087937469784,673.6273542131696
2025-05-28,BNB-USD,687.405517578125,0.03580431039129639,675.6640537806919
2025-05-29,BNB-USD,675.1721801757812,-1.7796391052321447,674.0835571289062
2025-05-30,BNB-USD,655.482177734375,-2.9162935054995787,673.9764840262277
2025-05-31,BNB-USD,658.5012817382812,0.46059284393384914,672.5757359095982
2025-05-18,SOL-USD,173.89871215820312,4.801928705681746,169.9147720336914
2025-05-19,SOL-USD,166.86422729492188,-4.0451621383381315,168.8979237874349
2025-05-20,SOL-USD,168.4836883544922,0.9705262091364908,168.79436492919922
2025-05-21,SOL-USD,173.68173217773438,3.0851911386848396,169.77183837890624
2025-05-22,SOL-USD,179.69094848632812,3.459901184336589,171.4250233968099
2025-05-23,SOL-USD,173.82542419433594,-3.2642291341895113,171.76793779645647
2025-05-24,SOL-USD,176.0424041748047,1.275406052218342,173.2124481201172
2025-05-25,SOL-USD,175.72547912597656,-0.18002767589644364,173.4734148297991
2025-05-26,SOL-USD,174.90789794921875,-0.4652604624123313,174.6225106375558
2025-05-27,SOL-USD,176.815185546875,1.0904525295993173,175.81272452218192
2025-05-28,SOL-USD,172.18955993652344,-2.616079380311642,175.59955705915178
2025-05-29,SOL-USD,166.5881805419922,-3.253030785720201,173.7277330671038
2025-05-30,SOL-USD,156.23471069335938,-6.215008660847332,171.21477399553572
2025-05-31,SOL-USD,156.63894653320312,0.25873625524686084,168.44285147530692
2025-05-18,USDC-USD,0.9999399781227112,0.001597525885443929,0.9999319911003113
2025-05-19,USDC-USD,0.9999619722366333,0.0021995434129395974,0.9999419848124186
2025-05-20,USDC-USD,0.9998940229415894,-0.0067951879101912915,0.9999299943447113
2025-05-21,USDC-USD,0.9998970031738281,0.0002980548108544312,0.9999233961105347
2025-05-22,USDC-USD,0.9994379878044128,-0.045906265141137936,0.999842494726181
2025-05-23,USDC-USD,0.9997850060462952,0.03472133800364041,0.9998342820576259
2025-05-24,USDC-USD,0.9999340176582336,0.014904365542323106,0.9998357125691005
2025-05-25,USDC-USD,0.9998660087585449,-0.00680133873712796,0.9998251455170768
2025-05-26,USDC-USD,0.9998120069503784,-0.0054009044905489745,0.9998037219047546
2025-05-27,USDC-USD,0.9997749924659729,-0.0037021444179718976,0.9997867175510952
2025-05-28,USDC-USD,0.9998170137405396,0.004203073179787076,0.9997752904891968
2025-05-29,USDC-USD,0.9996089935302734,-0.020805828207293153,0.9997997198786054
2025-05-30,USDC-USD,0.9997419714927673,0.013302997807596029,0.9997935720852443
2025-05-31,USDC-USD,0.9998319745063782,0.009002624294796036,0.9997789944921222
2025-05-18,DOGE-USD,0.2341810017824173,9.074607067574792,0.22443950176239014
2025-05-19,DOGE-USD,0.22442099452018738,-4.1677194938717355,0.22443333268165588
2025-05-20,DOGE-USD,0.22612600028514862,0.7597354109434074,0.22485649958252907
2025-05-21,DOGE-USD,0.23405799269676208,3.5077754887147483,0.22669679820537567
2025-05-22,DOGE-USD,0.24502800405025482,4.686877481558649,0.2297519991795222
2025-05-23,DOGE-USD,0.22481399774551392,-8.249671862239493,0.2290465704032353
2025-05-24,DOGE-USD,0.2252970039844513,0.21484704857397396,0.23056071358067648
2025-05-25,DOGE-USD,0.22498400509357452,-0.13892723176130994,0.22924685691084182
2025-05-26,DOGE-USD,0.22602500021457672,0.4626973906741716,0.22947600058146886
2025-05-27,DOGE-USD,0.22616399824619293,0.06149675101614349,0.22948142886161804
2025-05-28,DOGE-USD,0.22078199684619904,-2.3796897126550087,0.22758485802582332
2025-05-29,DOGE-USD,0.21483300626277924,-2.6945089130451017,0.22327128691332682
2025-05-30,DOGE-USD,0.19343599677085876,-9.9598333906607,0.21878871534551894
2025-05-31,DOGE-USD,0.1925790011882782,-0.44303831597370946,0.21411471494606563
2025-05-18,ADA-USD,0.7606260180473328,2.4570792139543274,0.7515055239200592
2025-05-19,ADA-USD,0.7430629730224609,-2.309025014679278,0.7486913402875265
2025-05-20,ADA-USD,0.7457290291786194,0.3587927609034258,0.7479507625102997
2025-05-21,ADA-USD,0.7707189917564392,3.3510781530584843,0.7525044083595276
2025-05-22,ADA-USD,0.8081380128860474,4.855079676229557,0.7617766757806143
2025-05-23,ADA-USD,0.7463799715042114,-7.64201663541153,0.7595771465982709
2025-05-24,ADA-USD,0.7471920251846313,0.10879896452518079,0.7602638602256775
2025-05-25,ADA-USD,0.7599830031394958,1.7118729220515716,0.7601720009531293
2025-05-26,ADA-USD,0.7595549821853638,-0.05631980614880794,0.7625280022621155
2025-05-27,ADA-USD,0.7586830258369446,-0.11479831860367051,0.7643785732133048
2025-05-28,ADA-USD,0.7468940019607544,-1.553880009795272,0.7609750032424927
2025-05-29,ADA-USD,0.7223420143127441,-3.2872117842098203,0.748718432017735
2025-05-30,ADA-USD,0.6893270015716553,-4.570551357517294,0.7405680077416557
2025-05-31,ADA-USD,0.6860740184783936,-0.47190710444316997,0.7318368639264788
2025-05-18,DOT-USD,4.804838180541992,4.217226595774171,4.707622528076172
2025-05-19,DOT-USD,4.596532821655273,-4.335325167250936,4.670592625935872
2025-05-20,DOT-USD,4.675634860992432,1.7209066573938392,4.671853184700012
2025-05-21,DOT-USD,4.744808197021484,1.479442644380713,4.686444187164307
2025-05-22,DOT-USD,4.946420192718506,4.249107389073847,4.72977352142334
2025-05-23,DOT-USD,4.554623126983643,-7.920820522114502,4.7047520365033835
2025-05-24,DOT-USD,4.547797203063965,-0.14986802923907527,4.695807797568185
2025-05-25,DOT-USD,4.525113105773926,-0.49879307007700824,4.655847072601318
2025-05-26,DOT-USD,4.46865177154541,-1.2477331043167172,4.637578351157052
2025-05-27,DOT-USD,4.5374369621276855,1.5392828552958981,4.617835794176374
2025-05-28,DOT-USD,4.5749831199646,0.8274750294119393,4.593575068882534
2025-05-29,DOT-USD,4.34134578704834,-5.106845791336334,4.50713586807251
2025-05-30,DOT-USD,4.048573970794678,-6.74380320330844,4.434843131474087
2025-05-31,DOT-USD,4.081821918487549,0.82122613870248,4.368275233677456
